,type,goods_whole_sale,video_like,video_comment,video_forward,bgm,bpm,genre,language,public_time,attitude,emotion
1034,食品类,15000.0,1968000.0,0.0,9184.0,当她哭的那一刻就是我的错 (DJ版) - 精彩轩迪、P.W.W.画风风、精彩辰浩,129.1992188,Dance,其他,2018/11/22,negative,sad
1035,食品类,15000.0,697000.0,2538.0,1111.0,东西 (女生版) - 西二,83.35433468,Pop,国语,2018/12/4,negative,sad
1036,食品类,107000.0,38.0,27.0,0.0,活该 - 谌宥,95.703125,Pop,国语,2020/5/13,negative,happy
1037,食品类,126.0,209.0,35.0,2.0,뽀뽀뽀 (啵啵啵) - J_ust,129.1992188,Pop,韩语,,positive,peaceful
1038,食品类,126.0,21.0,12.0,1.0,Crying Over You ◐ - HONNE、Beka,83.35433468,Alternative,英语,2018/8/24,positive,happy
1039,食品类,126.0,41.0,1.0,0.0,のんびり晴ればれ - 纯音乐,123.046875,Soundtrack,纯音乐,2001/7/20,positive,happy
1040,食品类,60000.0,258.0,20.0,1.0,难得有情人 (片段) - 阿梨粤,95.703125,Pop,粤语,1989/11/1,positive,happy
1041,食品类,60000.0,9.0,1.0,1.0,难得有情人 (片段) - 阿梨粤,95.703125,Pop,粤语,1989/11/1,positive,happy
1042,食品类,60000.0,543.0,22.0,1.0,难得有情人 (片段) - 阿梨粤,95.703125,Pop,粤语,1989/11/1,positive,happy
1043,食品类,60000.0,12.0,1.0,0.0,难得有情人 (片段) - 阿梨粤,95.703125,Pop,粤语,1989/11/1,positive,happy
1044,食品类,69000.0,542.0,8.0,41.0,父亲 - 龚玥,112.3471467,Pop,国语,2007/1/1,positive,happy
1045,食品类,69000.0,6221.0,52.0,225.0,皇家萌卫 - 灵空GTech,112.3471467,Soundtrack,纯音乐,2016/5/11,positive,happy
1046,食品类,106000.0,6605.0,225.0,57.0,怕鬼算什么我带你看看人心 (DJ版) - P.W.W.画风风,123.046875,Dance,英语,2018/10/23,positive,sad
1047,食品类,33000.0,200.0,164.0,23.0,寻梦的蝶 - 天籁天,143.5546875,Pop,国语,2016/8/18,positive,happy
1048,食品类,33000.0,106.0,66.0,6.0,寻梦的蝶 - 天籁天,143.5546875,Pop,国语,2016/8/18,positive,happy
1049,食品类,33000.0,133.0,134.0,16.0,相遇的时光 - 楼兰、晨鹰,161.49902340000003,rock,,,,peaceful
1050,食品类,33000.0,515.0,576.0,98.0,水乡等你来划船 - 王觉、高音敏子,129.1992188,Pop,国语,2018/3/17,positive,happy
1051,食品类,33000.0,575.0,419.0,47.0,布谷鸟的尖叫声 - 纯音乐,172.265625,jazz,,,,mad
1052,食品类,33000.0,1378.0,773.0,32.0,布谷鸟的尖叫声 - 纯音乐,172.265625,jazz,,,,mad
1053,食品类,33000.0,16000.0,2110.0,268.0,我在那一角落患过伤风 (纯音乐) - 冯曦妤,129.1992188,jazz,,,,sad
1054,食品类,39000.0,44.0,2.0,1.0,New Morning - Bandari,143.5546875,NewAge,纯音乐,1999/1/1,positive,happy
1055,食品类,39000.0,5.0,0.0,0.0,蓝色海黑色河 (DJ版) - 69,129.1992188,hiphop,国语,2020/6/15,positive,happy
1056,食品类,39000.0,21.0,1.0,0.0,大田后生仔 (DJ豪大大版) - 王玉萌、豪大大,129.1992188,hiphop,国语,2019/11/8,positive,mad
1057,食品类,39000.0,73.0,9.0,0.0,哎呀呀 (片段) - 小爱与花儿乐队,123.046875,hiphop,,,,mad
1058,食品类,39000.0,12.0,0.0,0.0,三餐四季 - 校长（张驰）,112.3471467,hiphop,国语,2019/3/20,positive,sad
1059,食品类,39000.0,19.0,13.0,0.0,让我做你的眼睛 (DJ版) - 毛小国,129.1992188,Dance,国语,2020/6/23,positive,sad
1060,食品类,39000.0,15.0,0.0,0.0,娜娜娜 (Remix) - 花哨,129.1992188,Dance,其他,2018/8/31,positive,mad
1061,食品类,39000.0,46.0,26.0,0.0,你说你会爱着我 - 赵鑫、花姐,99.38401442,rock,国语,2020/5/30,positive,happy
1062,食品类,39000.0,117.0,29.0,1.0,望爱却步 - 于洋,112.3471467,Pop,国语,2018/7/4,positive,peaceful
1063,食品类,192000.0,3294.0,178.0,18.0,一直看见天使 (纯音乐) - 容祖儿,103.359375,country,,,,sad
1064,食品类,192000.0,8405.0,378.0,418.0,搁浅 - 丛书,80.74951172,Pop,国语,2018/2/7,positive,sad
1065,食品类,192000.0,2499.0,133.0,82.0,温柔嗓音 (女声翻唱) - P.W.W.画风风,143.5546875,Pop,国语,2020/7/16,negative,peaceful
1066,食品类,192000.0,1645.0,378.0,45.0,F r en ch Kiss (DJ完整版) - 69、耿晨曦,129.1992188,Dance,国语,2020/7/13,,mad
1067,食品类,30000.0,220000.0,7988.0,3625.0,贝加尔湖畔 - 纯音乐,112.3471467,jazz,,,,happy
1068,食品类,18000.0,72.0,18.0,0.0,机器铃 砍菜刀 - 张卫,129.1992188,Pop,国语,2017/2/15,positive,happy
1069,食品类,18000.0,245.0,106.0,4.0,怀念青春 (扎心版) - 刘刚,172.265625,Pop,国语,2018/2/3,positive,happy
1070,食品类,18000.0,50.0,10.0,3.0,怀念青春 (扎心版) - 刘刚,172.265625,Pop,国语,2018/2/3,positive,happy
1071,食品类,18000.0,162.0,30.0,0.0,机器铃 砍菜刀 - 张卫,129.1992188,Pop,国语,2017/2/15,positive,happy
1072,食品类,18000.0,774.0,208.0,19.0,怀念青春 (扎心版) - 刘刚,172.265625,Pop,国语,2018/2/3,positive,happy
1073,食品类,18000.0,518.0,289.0,25.0,怀念青春 (扎心版) - 刘刚,172.265625,Pop,国语,2018/2/3,positive,happy
1074,食品类,18000.0,8407.0,4920.0,289.0,怀念青春 (扎心版) - 刘刚,172.265625,Pop,国语,2018/2/3,positive,happy
1075,食品类,18000.0,7674.0,5759.0,457.0,怀念青春 (扎心版) - 刘刚,172.265625,Pop,国语,2018/2/3,positive,happy
1076,食品类,18000.0,4641.0,2457.0,101.0,机器铃 砍菜刀 - 张卫,129.1992188,Pop,国语,2017/2/15,positive,happy
1077,食品类,2835.0,23.0,0.0,0.0,okok嗒呤 - 是耀温顺,129.1992188,reggae,,,,happy
1078,食品类,2835.0,17.0,0.0,0.0,夜空中最亮的星 - 小果酱,86.1328125,reggae,纯音乐,2015/6/10,positive,peaceful
1079,食品类,2835.0,16.0,4.0,0.0,夜空中最亮的星 - 小果酱,86.1328125,reggae,纯音乐,2015/6/10,positive,peaceful
1080,食品类,2835.0,51.0,3.0,0.0,你的答案 - 阿冗,89.10290948,Pop,国语,2019/11/1,positive,sad
1081,食品类,16000.0,75000.0,5317.0,400.0,辐射 - 邵彦棚,129.1992188,hiphop,纯音乐,2008/11/16,negative,mad
1082,食品类,123000.0,566.0,21.0,0.0,"y2002_""精彩亮总"" - DJ张喜连",123.046875,hiphop,,,,mad
1083,食品类,123000.0,792.0,14.0,3.0,鬼新娘 (DJ木亦舟版) - 杰儿合唱团,129.1992188,Dance,粤语,2019/9/28,positive,happy
1084,食品类,123000.0,6742.0,188.0,18.0,"y2002_""精彩亮总"" - DJ张喜连",123.046875,hiphop,,,,mad
1085,食品类,188000.0,673.0,11.0,0.0,浪子回头 (改编版) - 大石桥联盟,86.1328125,rock,闽南语,2017/7/28,positive,happy
1086,食品类,188000.0,388.0,5.0,2.0,Betrayal Voices - Immediate Music,123.046875,country,,,,happy
1087,食品类,188000.0,420.0,13.0,0.0,鬼火の童・鬼切、虎徹にございます! - 増田俊郎,95.703125,Soundtrack,纯音乐,2013/2/20,positive,mad
1088,食品类,1230.0,0.0,0.0,0.0,1967 - Gontiti,151.99908090000002,Classical,纯音乐,,positive,sad
1089,食品类,733.0,0.0,0.0,0.0,我的快乐就是想你 - 陈雅森,151.99908090000002,Pop,国语,2014/3/27,positive,happy
1090,食品类,94.0,0.0,0.0,0.0,Born a Champion (Underscore_Full Length) - Unkown Artists,117.4538352,pop,,,,mad
1091,食品类,5086.0,0.0,0.0,0.0,一直很安静 - 阿桑,107.6660156,Pop,国语,2005/2/25,positive,mad
1092,食品类,292.0,0.0,0.0,0.0,到底要怎么样 - Lil Ghost小鬼-王琳凯,161.49902340000003,Pop,国语,2020/4/8,negative,happy
1093,食品类,121000.0,0.0,0.0,0.0,千与千寻 主题曲《いつも何度でも》 - 里德可以Houche,117.4538352,Rap/HipHop,国语,2020/6/14,positive,peaceful
1094,食品类,737.0,0.0,0.0,0.0,빙고 - Turtles,123.046875,Pop,韩语,2004/11/16,negative,sad
1095,食品类,454.0,0.0,0.0,0.0,一腔诗意喂了狗 - 花粥,92.28515625,blues,纯音乐,2019/10/22,positive,happy
1096,食品类,139.0,0.0,0.0,0.0,习惯你的好 - 王理文,83.35433468,Electronica,国语,2018/12/26,positive,peaceful
1097,食品类,622.0,0.0,0.0,0.0,Foot Of The Mountain - a-ha,135.9991776,rock,德语,2009/6/13,negative,happy
1098,食品类,379.0,0.0,0.0,0.0,爱拼才会赢 (片段) - 中国台湾老杨,89.10290948,blues,,,,mad
1099,食品类,379.0,0.0,0.0,0.0,爱拼才会赢 - 中国台湾老杨,83.35433468,Pop,闽南语,2011/9/30,negative,happy
1100,食品类,73.0,0.0,0.0,0.0,Sacrifice - Bandari,123.046875,pop,,,,peaceful
1101,食品类,4560.0,0.0,0.0,0.0,亡くなった愛 (Remix) - 落地成盒,92.28515625,jazz,国语,2008/6/29,positive,mad
1102,食品类,1570.0,0.0,0.0,0.0,地下情人 - 何伟图,117.4538352,pop,,,,happy
1103,食品类,6511.0,0.0,0.0,0.0,欧美金曲串烧 - Various Artists,112.3471467,rock,,,,mad
1104,食品类,196.0,0.0,0.0,0.0,Indian Occupation in Kashmir - Arundhati Roy,75.99954044,rock,,,,happy
1105,食品类,174.0,0.0,0.0,0.0,香草吧噗 - 南拳妈妈,92.28515625,rock,,,,mad
1106,食品类,2310.0,0.0,0.0,0.0,一口一口 - 童可可,151.99908090000002,WorldMusic,国语,2020/4/7,negative,mad
1107,食品类,21.0,0.0,0.0,0.0,卡农 (浪潮版) - Noble Music Project,89.10290948,Children,纯音乐,2019/10/6,positive,sad
1108,食品类,7.0,0.0,0.0,0.0,Little Leona - roy haynes,123.046875,Jazz,英语,2014/1/20,,happy
1109,食品类,4788.0,0.0,0.0,0.0,Ghost - 陈泳弘,117.4538352,Pop,英语,2019/10/17,positive,mad
1110,食品类,5161.0,0.0,0.0,0.0,枉凝眉 - 聆听花蕾,117.4538352,Pop,国语,1987/11/1,positive,sad
1111,食品类,141.0,0.0,0.0,0.0,稻香 - 周杰伦,75.99954044,Pop,国语,2008/10/15,negative,happy
1112,食品类,188.0,0.0,0.0,0.0,これがオタクの生きる道 - 神前暁,112.3471467,Soundtrack,纯音乐,2011/1/12,positive,happy
1113,食品类,65.0,0.0,0.0,0.0,Toca - Carnage、Timmy Trumpet、KSHMR,123.046875,blues,英语,2015/7/10,negative,sad
1114,食品类,211.0,0.0,0.0,0.0,魔法城堡 - 原来是萝卜丫,92.28515625,blues,国语,2020/6/29,positive,peaceful
1115,食品类,243.0,0.0,0.0,0.0,宁夏 (片段) - 程响Echo,92.28515625,jazz,,,,mad
1116,食品类,700.0,0.0,0.0,0.0,最美丽天使 (DJ版) - 唐小力,129.1992188,hiphop,,,,mad
1117,食品类,5190.0,0.0,0.0,0.0,想你的人没有睡 - 陈淑桦,161.49902340000003,Pop,国语,1991/12/5,positive,mad
1118,食品类,9671.0,109.0,7.0,1.0,金风吹来的时候 - 郑强,135.9991776,WorldMusic,纯音乐,2003/12/2,positive,happy
1119,食品类,58.0,0.0,0.0,0.0,How You Like That (cover: BLACKPINK) - AZhen,92.28515625,pop,,,,mad
1120,食品类,32000.0,61.0,5.0,0.0,她说 - 林俊杰,86.1328125,Pop,国语,2010/12/8,positive,peaceful
1121,食品类,32000.0,42.0,7.0,0.0,哑巴新娘 (慢四版) - 李羿慧,143.5546875,country,,,,peaceful
1122,食品类,1199.0,0.0,0.0,0.0,Welcome to Planet Urf (欢迎来到海牛星) - 英雄联盟,172.265625,Soundtrack,纯音乐,2015/3/1,positive,happy
1123,食品类,162.0,0.0,0.0,0.0,Die Carpathia - Abenteuer、Wissen,95.703125,hiphop,德语,2013/6/21,,happy
1124,食品类,32000.0,50.0,10.0,0.0,「二胡」雨碎江南 - 未知,151.99908090000002,country,,,,happy
1125,食品类,32000.0,11.0,0.0,0.0,嗜睡 - 渡,89.10290948,hiphop,,,,peaceful
1126,鞋靴箱包饰品类,48.0,0.0,0.0,0.0,赤伶 (DJ69、DJ虞姬版) - 等什么君,129.1992188,Dance,国语,2020/4/27,negative,peaceful
1127,鞋靴箱包饰品类,214.0,0.0,0.0,0.0,美丽的神话 - 孙楠、韩红,129.1992188,hiphop,国语,2005/9/23,positive,mad
1128,鞋靴箱包饰品类,127.0,0.0,0.0,0.0,梦中有你 - 陆正信,95.703125,Pop,国语,2019/5/3,positive,happy
1129,鞋靴箱包饰品类,1510.0,0.0,0.0,0.0,三月里的小雨 - 王恰恰,129.1992188,hiphop,国语,2019/6/4,negative,mad
1130,鞋靴箱包饰品类,276.0,0.0,0.0,0.0,口是心非 - 丫蛋蛋(马启涵)、崔铭嘉,135.9991776,Pop,国语,2020/3/2,positive,sad
1131,鞋靴箱包饰品类,9.0,0.0,0.0,0.0,Blueming (改编版片段) - 张大千子,103.359375,blues,,,,happy
1132,鞋靴箱包饰品类,32.0,0.0,0.0,0.0,いいのかな? - 水谷広実,129.1992188,blues,,,,sad
1133,鞋靴箱包饰品类,75.0,0.0,0.0,0.0,烟雨江南 - 云菲菲,89.10290948,Pop,国语,2015/5/7,positive,mad
1134,鞋靴箱包饰品类,14.0,0.0,0.0,0.0,最后的倾诉 (并四版) - 刘晓,78.30255682,hiphop,,,,sad
1135,鞋靴箱包饰品类,447.0,0.0,0.0,0.0,抖音最火换装卡点 (抖音完整原版) - 未知,151.99908090000002,Pop,纯音乐,2020/6/30,positive,happy
1136,鞋靴箱包饰品类,43.0,0.0,0.0,0.0,不愿看到你流泪 (DJ晓鹰版) - 高进,123.046875,hiphop,,,,happy
1137,鞋靴箱包饰品类,17.0,0.0,0.0,0.0,冲动的惩罚 - 刀郎,99.38401442,Pop,国语,2004/1/6,negative,sad
1138,鞋靴箱包饰品类,261.0,0.0,0.0,0.0,美丽的神话 - 纯音乐,129.1992188,hiphop,,,positive,mad
1139,鞋靴箱包饰品类,27000.0,32.0,6.0,0.0,大田后生仔 (DJ豪大大版) - 王玉萌、豪大大,129.1992188,hiphop,国语,2019/11/8,positive,mad
1140,鞋靴箱包饰品类,653.0,0.0,0.0,0.0,Lego House (Live) - Ed Sheeran,92.28515625,blues,英语,2014/9/23,negative,sad
1141,鞋靴箱包饰品类,27000.0,29.0,19.0,0.0,像鱼 - 王贰浪,69.83741554,Pop,国语,2018/12/11,positive,sad
1142,鞋靴箱包饰品类,437.0,0.0,0.0,0.0,感官先生 (Live片段) - 七夕,129.1992188,reggae,,,,happy
1143,鞋靴箱包饰品类,27000.0,77.0,27.0,0.0,娜鲁娃情歌 - 林玉英,117.4538352,Pop,国语,1989/1/1,positive,mad
1144,鞋靴箱包饰品类,435.0,0.0,0.0,0.0,感官先生 - 七夕,129.1992188,reggae,国语,2019/7/5,negative,happy
1145,鞋靴箱包饰品类,27000.0,77.0,20.0,0.0,阿尔山 - 梦然,143.5546875,Pop,国语,2019/5/27,negative,happy
1146,鞋靴箱包饰品类,27000.0,75.0,24.0,0.0,你是我的人 (片段) - 欣宝儿,129.1992188,hiphop,国语,2016/1/1,positive,happy
1147,鞋靴箱包饰品类,293.0,0.0,0.0,0.0,你的样子 - 小倩,123.046875,Pop,国语,1995/12/1,positive,happy
1148,鞋靴箱包饰品类,420.0,0.0,0.0,0.0,旧梦一场 (DJ版) - 周森,129.1992188,hiphop,国语,2020/4/22,positive,sad
1149,鞋靴箱包饰品类,27000.0,80.0,28.0,0.0,没有喝够 (DJ何鹏版) - 门小强,129.1992188,hiphop,,,,happy
1150,鞋靴箱包饰品类,27000.0,114.0,26.0,0.0,都来发 - 任静、付笛声、付毫,99.38401442,hiphop,国语,2020/7/3,positive,mad
1151,鞋靴箱包饰品类,27000.0,153.0,27.0,1.0,花好月圆夜 - 门丽、阿郎,95.703125,Pop,国语,2019/9/6,positive,happy
1152,鞋靴箱包饰品类,15.0,0.0,0.0,0.0,Just Dance - Lady Gaga、Colby O'Donis,99.38401442,hiphop,,,,mad
1153,鞋靴箱包饰品类,102.0,0.0,0.0,0.0,同样 - 未知,161.49902340000003,Pop,国语,2020/3/19,positive,happy
1154,鞋靴箱包饰品类,27000.0,110.0,9.0,0.0,十分钟带你回顾2018年50首网红歌曲 (下) - 未知,95.703125,hiphop,英语,2011/8/30,,happy
1155,鞋靴箱包饰品类,400.0,0.0,0.0,0.0,让我做你的眼睛 (热搜版)(DJ小猫多鱼版) - 子芮,129.1992188,Pop,国语,2018/8/27,negative,happy
1156,鞋靴箱包饰品类,35.0,0.0,0.0,0.0,中文山曲的士高 - DJ,129.1992188,classical,,,,sad
1157,鞋靴箱包饰品类,470.0,0.0,0.0,0.0,有何不可 (墨佰雪) - 华语群星,99.38401442,hiphop,,,,happy
1158,鞋靴箱包饰品类,2110.0,0.0,0.0,0.0,旧梦一场 - 阿悠悠,129.1992188,hiphop,国语,2020/4/22,negative,sad
1159,鞋靴箱包饰品类,98.0,0.0,0.0,0.0,同样 - 藤柒吖、十柒qi,129.1992188,hiphop,国语,2020/3/19,positive,happy
1160,鞋靴箱包饰品类,418.0,0.0,0.0,0.0,旧梦一场 - 周森,129.1992188,hiphop,国语,2020/4/22,positive,sad
1161,鞋靴箱包饰品类,691.0,0.0,0.0,0.0,赤羚 - 等什么君,95.703125,hiphop,国语,2018/9/27,negative,happy
1162,鞋靴箱包饰品类,112.0,0.0,0.0,0.0,梦中情人 - 陆正信,143.5546875,rock,,,,peaceful
1163,鞋靴箱包饰品类,151.0,0.0,0.0,0.0,Party Train (Remix) - DJ.Eivin一文,129.1992188,Dance,英语,2017/10/9,negative,happy
1164,鞋靴箱包饰品类,172.0,0.0,0.0,0.0,爱情啊 - 侃侃,99.38401442,hiphop,国语,2019/3/25,positive,happy
1165,鞋靴箱包饰品类,151.0,0.0,0.0,0.0,被风吹过的夏天 - 金莎、林俊杰,135.9991776,Pop,国语,,negative,happy
1166,鞋靴箱包饰品类,1659.0,0.0,0.0,0.0,Mojito - 周杰伦,117.4538352,Pop,国语,2020/6/12,negative,mad
1167,鞋靴箱包饰品类,9.0,0.0,0.0,0.0,好人好梦 - 黑鸭子,143.5546875,Pop,国语,2000/10/1,positive,sad
1168,鞋靴箱包饰品类,174.0,0.0,0.0,0.0,月牙湾 - 刘至佳,86.1328125,Rock,国语,2007/9/28,positive,peaceful
1169,鞋靴箱包饰品类,950.0,0.0,0.0,0.0,所有精神小伙听令 - 静妹,129.1992188,Dance,国语,2020/6/2,negative,sad
1170,鞋靴箱包饰品类,5.0,0.0,0.0,0.0,Stay Calm - Ayelle、Calper,78.30255682,Dance,英语,2017/10/20,negative,happy
1171,鞋靴箱包饰品类,146.0,0.0,0.0,0.0,新欢渡旧爱 (DJ69、DJ肖涵、DJ沈子凡、DJ虞姬版) - 黄静美,129.1992188,Dance,国语,2020/5/25,negative,sad
1172,鞋靴箱包饰品类,1487.0,0.0,0.0,0.0,心上人呀 - 阿悠悠,117.4538352,Pop,国语,2020/6/4,positive,happy
1173,鞋靴箱包饰品类,48.0,0.0,0.0,0.0,赤伶+人间城 (抖音DJ版) - 涛少君,129.1992188,hiphop,日语,2019/4/11,,peaceful
1174,鞋靴箱包饰品类,1650.0,0.0,0.0,0.0,Peters Rettungsschirm-Auftrag - Gernot Kulis,117.4538352,rock,,,,happy
1175,鞋靴箱包饰品类,206.0,0.0,0.0,0.0,哦哈哟欧尼酱 - 赵梓婷,151.99908090000002,Dance,纯音乐,2020/6/23,positive,happy
1176,鞋靴箱包饰品类,75.0,0.0,0.0,0.0,遇见 - 孙燕姿,92.28515625,Pop,国语,2003/8/22,positive,happy
1177,鞋靴箱包饰品类,4225.0,1133.0,159.0,141.0,Reality - Lost Frequencies、Janieck Devy,123.046875,Dance,英语,2015/5/22,negative,mad
1178,鞋靴箱包饰品类,38000.0,570.0,26.0,19.0,你看到的我 (DJ版) - 黄勇、任浩铭,129.1992188,hiphop,国语,2019/4/22,negative,happy
1179,鞋靴箱包饰品类,38000.0,289.0,24.0,6.0,我热情如火你冰冻成河 (片段) - Zealot周星星,143.5546875,hiphop,国语,2020/1/10,positive,happy
1180,鞋靴箱包饰品类,38000.0,433.0,31.0,10.0,不变的音乐 (DJ佳楠版) - 王绎龙、DJ佳楠,129.1992188,Pop,国语,2007/8/2,negative,mad
1181,鞋靴箱包饰品类,38000.0,738.0,85.0,10.0,爱要怎么说出口 (女声版片段) - 师硕晗,129.1992188,Pop,国语,1999/11/11,negative,happy
1182,鞋靴箱包饰品类,38000.0,277.0,11.0,3.0,如果寂寞了 (Remix) - 阿光,123.046875,Dance,国语,2014/8/31,negative,happy
1183,鞋靴箱包饰品类,38000.0,443.0,17.0,2.0,如果寂寞了 (DJ版) - 郑晓填,135.9991776,Pop,国语,2018/11/1,positive,happy
1184,鞋靴箱包饰品类,38000.0,754.0,34.0,11.0,一切美好只是昨日沉醉 (DJ版) - 在忠,103.359375,Dance,国语,2020/5/28,positive,peaceful
1185,鞋靴箱包饰品类,38000.0,2866.0,216.0,71.0,"我热情似火,你冰冻成河 (DJ冷叶版) - 黄静美",143.5546875,hiphop,纯音乐,2020/3/17,positive,happy
1186,鞋靴箱包饰品类,38000.0,11000.0,493.0,240.0,不舍 (片段) - 郑亦辰,123.046875,Rock,国语,2019/4/4,negative,happy
1187,鞋靴箱包饰品类,38000.0,13000.0,537.0,181.0,如果寂寞了 (DJ版) - 郑晓填,135.9991776,Pop,国语,2018/11/1,positive,happy
1188,鞋靴箱包饰品类,29000.0,20.0,0.0,0.0,相思 - 紫凌孤君,99.38401442,country,国语,2014/1/1,positive,sad
1189,鞋靴箱包饰品类,29000.0,61.0,5.0,1.0,我已经爱上你 (正式版) - 刘旭阳,89.10290948,pop,国语,2018/7/26,negative,happy
1190,鞋靴箱包饰品类,29000.0,44.0,3.0,0.0,相思 - 紫凌孤君,99.38401442,country,英语,2013/11/11,positive,sad
1191,鞋靴箱包饰品类,12000.0,1.0,5.0,0.0,想你想你想我 - PRC 巴音汗,129.1992188,hiphop,国语,2019/12/21,positive,sad
1192,鞋靴箱包饰品类,12000.0,557.0,99.0,14.0,As If It’s Your Last (像最后一样) - BLACKPINK,123.046875,Pop,日语,2020/5/14,positive,mad
1193,鞋靴箱包饰品类,12000.0,1.0,2.0,0.0,我是不是你最爱的人 - 陈思宇,66.25600962,Pop,国语,2009/3/25,positive,peaceful
1194,鞋靴箱包饰品类,12000.0,6.0,7.0,0.0,I Miss You - 罗百吉、宝贝,89.10290948,Pop,国语,2007/12/28,negative,happy
1195,鞋靴箱包饰品类,12000.0,27.0,13.0,0.0,喵喵帕帕斯 - 何友、支先生,123.046875,Pop,英语,2020/1/20,positive,happy
1196,鞋靴箱包饰品类,12000.0,14000.0,1411.0,162.0,Fallin Flower (救世主版) - 小猫多鱼,129.1992188,Pop,纯音乐,2020/5/13,positive,happy
1197,鞋靴箱包饰品类,12000.0,0.0,0.0,0.0,Dancing Butterflies - PM Artist Sessions Project,107.6660156,WorldMusic,纯音乐,2011/7/29,positive,sad
1198,鞋靴箱包饰品类,54.0,0.0,0.0,0.0,都是月亮惹的祸 - 颜妹,129.1992188,rock,,,,mad
1199,鞋靴箱包饰品类,31.0,0.0,0.0,0.0,有点甜 - By2,103.359375,Pop,国语,2012/7/16,positive,happy
1200,鞋靴箱包饰品类,47.0,0.0,0.0,0.0,**最火换装卡点 (完整原版) - 苏名哲、腾金涛,129.1992188,pop,,,,happy
1201,鞋靴箱包饰品类,326.0,0.0,0.0,0.0,年轮 - 汪苏泷,95.703125,metal,国语,2019/9/27,positive,happy
1202,鞋靴箱包饰品类,1070.0,0.0,0.0,0.0,相思 - 叶凡,99.38401442,Pop,国语,2001/12/1,positive,sad
1203,鞋靴箱包饰品类,2035.0,0.0,0.0,0.0,如风过境 - 哎哟蔚蔚,117.4538352,Pop,国语,2017/11/29,positive,peaceful
1204,鞋靴箱包饰品类,24.0,0.0,0.0,0.0,我爱他 - 王小帅,161.49902340000003,Pop,国语,2009/9/29,positive,sad
1205,鞋靴箱包饰品类,3.0,0.0,0.0,0.0,只要你爱我 - 未知,129.1992188,hiphop,,,,mad
1206,鞋靴箱包饰品类,163.0,0.0,0.0,0.0,不配怀念 (抖音完整DJ原版) - 未知,151.99908090000002,Pop,国语,2020/5/26,negative,happy
1207,鞋靴箱包饰品类,912.0,0.0,0.0,0.0,爱丫爱丫 (慢摇版) - 封茗囧菌,123.046875,country,国语,2016/6/7,negative,mad
1208,鞋靴箱包饰品类,169.0,0.0,0.0,0.0,堆积情感 - 邝美云,135.9991776,Pop,粤语,1987/7/4,positive,sad
1209,鞋靴箱包饰品类,136.0,0.0,0.0,0.0,零几年听的情歌 (片段) - 嘻嘻琳,135.9991776,Pop,国语,2020/3/16,positive,sad
1210,鞋靴箱包饰品类,367.0,0.0,0.0,0.0,野孩子 - 亮声Kie,117.4538352,Pop,粤语,2001/9/22,negative,happy
1211,鞋靴箱包饰品类,130.0,0.0,0.0,0.0,蓝色海黑色河+灰色轨迹 - 涛少君,129.1992188,hiphop,纯音乐,2020/5/28,positive,happy
1212,鞋靴箱包饰品类,163.0,0.0,0.0,0.0,不配怀念 - 王摇摆,129.1992188,Dance,国语,2020/3/24,negative,happy
1213,鞋靴箱包饰品类,3.0,0.0,0.0,0.0,只要你爱我 - HuFeng、南叔,117.4538352,pop,,,,mad
1214,鞋靴箱包饰品类,137.0,0.0,0.0,0.0,팔레트 - IU、G-DRAGON,103.359375,blues,国语,2019/3/22,positive,happy
1215,鞋靴箱包饰品类,224.0,0.0,0.0,0.0,拜拜 - 王巨星,89.10290948,hiphop,国语,2019/6/21,negative,happy
1216,鞋靴箱包饰品类,1719.0,0.0,0.0,0.0,Better Now (Simon de Wit Cover) - 未知,117.4538352,Rap/HipHop,英语,2018/4/27,negative,happy
1217,鞋靴箱包饰品类,2010.0,0.0,0.0,0.0,后来 (大合唱版) - 网络歌手,78.30255682,Pop,英语,2018/8/2,positive,happy
1218,鞋靴箱包饰品类,1340.0,0.0,0.0,0.0,听妈妈的话 (改编版片段) - 藤竹京,92.28515625,blues,国语,2019/12/28,,happy
1219,鞋靴箱包饰品类,2003.0,0.0,0.0,0.0,后来 - 网络歌手,129.1992188,Pop,国语,2000/1/7,positive,happy
1220,鞋靴箱包饰品类,45.0,0.0,0.0,0.0,F.Physical-La Banda (Matt Hanna Bootleg Morello Malt Remix) - 苏静,123.046875,pop,,,,happy
1221,鞋靴箱包饰品类,921.0,0.0,0.0,0.0,Illusionary Daytime - Shirfine,95.703125,jazz,纯音乐,2019/11/26,positive,sad
1222,鞋靴箱包饰品类,1340.0,0.0,0.0,0.0,听妈妈的话 - 藤竹京,92.28515625,rock,国语,2006/9/5,positive,mad
1223,鞋靴箱包饰品类,560.0,0.0,0.0,0.0,My Sunset (Original Mix) - Feint,172.265625,Electronica,纯音乐,2011/7/12,positive,sad
1224,鞋靴箱包饰品类,141.0,0.0,0.0,0.0,사랑했나봐 - BOBBY,92.28515625,country,,,,happy
1225,鞋靴箱包饰品类,62.0,0.0,0.0,0.0,The anthem (Unreleased Extended Version) - Onra,95.703125,pop,,,,happy
1226,鞋靴箱包饰品类,325.0,0.0,0.0,0.0,攀娘举牌 (DJ版) - 蒋先生,129.1992188,pop,国语,2020/6/29,,happy
